Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_10004.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6546.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6548.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6555.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6557.JPEG, Bits: 8, Size: (428, 293), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6559.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6560.JPEG, Bits: 8, Size: (123, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6562.JPEG, Bits: 8, Size: (378, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6565.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6589.JPEG, Bits: 8, Size: (400, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6603.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6604.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6607.JPEG, Bits: 8, Size: (400, 280), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6630.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6639.JPEG, Bits: 8, Size: (500, 352), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_664.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6687.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6710.JPEG, Bits: 8, Size: (250, 141), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6721.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6740.JPEG, Bits: 8, Size: (330, 248), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6749.JPEG, Bits: 8, Size: (400, 300), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6759.JPEG, Bits: 8, Size: (500, 456), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6764.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6765.JPEG, Bits: 8, Size: (240, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6784.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6786.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_680.JPEG, Bits: 8, Size: (266, 400), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_681.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6811.JPEG, Bits: 8, Size: (300, 456), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6821.JPEG, Bits: 8, Size: (240, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6835.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6852.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_686.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6873.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_69.JPEG, Bits: 8, Size: (500, 361), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6902.JPEG, Bits: 8, Size: (459, 600), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6916.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6924.JPEG, Bits: 8, Size: (170, 213), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6928.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6936.JPEG, Bits: 8, Size: (128, 96), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6937.JPEG, Bits: 8, Size: (181, 180), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6938.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6960.JPEG, Bits: 8, Size: (900, 742), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6965.JPEG, Bits: 8, Size: (500, 351), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_6994.JPEG, Bits: 8, Size: (301, 200), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7005.JPEG, Bits: 8, Size: (461, 317), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7008.JPEG, Bits: 8, Size: (200, 133), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7020.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7041.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7048.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7049.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_705.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_706.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7062.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7073.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7080.JPEG, Bits: 8, Size: (500, 458), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7088.JPEG, Bits: 8, Size: (376, 250), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_709.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7092.JPEG, Bits: 8, Size: (491, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7105.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7107.JPEG, Bits: 8, Size: (334, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7110.JPEG, Bits: 8, Size: (500, 386), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7111.JPEG, Bits: 8, Size: (442, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7115.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7128.JPEG, Bits: 8, Size: (120, 100), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7130.JPEG, Bits: 8, Size: (200, 155), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7131.JPEG, Bits: 8, Size: (800, 534), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7136.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7137.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7142.JPEG, Bits: 8, Size: (500, 374), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_715.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7157.JPEG, Bits: 8, Size: (950, 628), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7165.JPEG, Bits: 8, Size: (800, 600), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7171.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7178.JPEG, Bits: 8, Size: (500, 330), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_718.JPEG, Bits: 8, Size: (160, 118), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7186.JPEG, Bits: 8, Size: (700, 467), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7189.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7190.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7193.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7196.JPEG, Bits: 8, Size: (680, 879), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7197.JPEG, Bits: 8, Size: (320, 289), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7198.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7200.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7203.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7222.JPEG, Bits: 8, Size: (180, 191), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7223.JPEG, Bits: 8, Size: (335, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7225.JPEG, Bits: 8, Size: (499, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7226.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7231.JPEG, Bits: 8, Size: (385, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7242.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7244.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7270.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7283.JPEG, Bits: 8, Size: (275, 183), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7296.JPEG, Bits: 8, Size: (260, 193), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7309.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7321.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7324.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7328.JPEG, Bits: 8, Size: (143, 96), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_733.JPEG, Bits: 8, Size: (335, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7343.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7352.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7372.JPEG, Bits: 8, Size: (160, 125), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7376.JPEG, Bits: 8, Size: (495, 329), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7402.JPEG, Bits: 8, Size: (500, 317), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7414.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7438.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7456.JPEG, Bits: 8, Size: (350, 190), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7466.JPEG, Bits: 8, Size: (150, 113), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_747.JPEG, Bits: 8, Size: (521, 361), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7470.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7474.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7484.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7489.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_75.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7500.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7519.JPEG, Bits: 8, Size: (500, 340), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7526.JPEG, Bits: 8, Size: (300, 430), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7541.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7545.JPEG, Bits: 8, Size: (344, 470), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7547.JPEG, Bits: 8, Size: (150, 113), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7557.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_757.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7584.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_759.JPEG, Bits: 8, Size: (559, 831), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7593.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7596.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7599.JPEG, Bits: 8, Size: (341, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7601.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7605.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7620.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7629.JPEG, Bits: 8, Size: (240, 191), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7642.JPEG, Bits: 8, Size: (296, 330), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7644.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_765.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7654.JPEG, Bits: 8, Size: (380, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_766.JPEG, Bits: 8, Size: (375, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7674.JPEG, Bits: 8, Size: (77, 108), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7698.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7702.JPEG, Bits: 8, Size: (200, 150), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7714.JPEG, Bits: 8, Size: (180, 144), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_772.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7724.JPEG, Bits: 8, Size: (500, 332), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7737.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7748.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7752.JPEG, Bits: 8, Size: (106, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7765.JPEG, Bits: 8, Size: (134, 202), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7798.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7799.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7800.JPEG, Bits: 8, Size: (175, 141), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7805.JPEG, Bits: 8, Size: (500, 331), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7811.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_782.JPEG, Bits: 8, Size: (240, 189), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7830.JPEG, Bits: 8, Size: (120, 160), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7840.JPEG, Bits: 8, Size: (207, 157), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7846.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7854.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7869.JPEG, Bits: 8, Size: (500, 314), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_787.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7881.JPEG, Bits: 8, Size: (500, 333), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7884.JPEG, Bits: 8, Size: (800, 632), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7889.JPEG, Bits: 8, Size: (288, 192), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7893.JPEG, Bits: 8, Size: (329, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7903.JPEG, Bits: 8, Size: (200, 133), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7905.JPEG, Bits: 8, Size: (392, 392), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7906.JPEG, Bits: 8, Size: (333, 500), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7908.JPEG, Bits: 8, Size: (256, 384), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7919.JPEG, Bits: 8, Size: (142, 203), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7920.JPEG, Bits: 8, Size: (160, 225), Format:JPEG
Name: e:\code\imagenet-data\imagenet\ILSVRC\Data\CLS-LOC\train\n01871265\n01871265_7941.JPEG, Bits: 8, Size: (500, 375), Format:JPEG
